PLAYER_ID,AGE,GENDER,HOME_COUNTRY,HOME_CITY,DATE_FIRST_VISIT,DATE_LAST_VISIT,TOTAL_NUMBER_OF_VISITS,TOTAL_DURATION_SPENT,AVERAGE_DURATION_PER_VISIT,TOTAL_CHIPS_WON_OR_LOST,AVERAGE_CHIPS_WON_OR_LOST_PER_VISIT,UNIQUE_GAMES_PLAYED,IS_PREMIUM_PLAYER,IS_LOYALTY_CARD_HOLDER,TOTAL_AMOUNT_SPENT_IN_HOTEL,TOTAL_DAYS_SPENT_HOTEL,TOTAL_AMOUNT_SPENT_IN_CASINO_RESTAURANT,NUMBER_OF_RESTAURANT_VISITS,TOTAL_AMOUNT_SPENT_IN_SPA,NUMBER_OF_SPA_VISITS,TOTAL_REVENUE_TO_CASINO,NUMBER_OF_CONCIERGE_VISITS,PREFERRED_GAME_CATEGORY,PREFERRED_GAME_NAME
2441,77,Female,UK,Cardiff,20-01-2022,23-05-2024,21,100.5,4.785714286,-1176,-56,9,FALSE,TRUE,33589.24,176,5327.5,91,11097.02,41,51189.76,123,Slot games,Video Slots
2442,43,Male,US,Philadelphia,17-09-2021,14-07-2024,25,117.63,4.7052,1239,49.56,10,TRUE,FALSE,24344.76,129,6191.53,102,13707.43,78,43004.72,111,Slot games,Classic Slots
2443,44,Male,US,Los Angeles,05-10-2021,17-08-2024,21,85.63,4.077619048,1760,83.80952381,7,TRUE,FALSE,14663.01,143,5699.46,95,11657.51,58,30259.98,95,Slot games,3D Slots
2444,64,Female,US,Houston,19-10-2021,24-08-2024,30,154.03,5.134333333,-9483,-316.1,11,TRUE,FALSE,22286.18,98,7910.07,119,15656.93,56,55336.18,149,Slot games,Video Slots
2445,46,Female,Singapore,Singapore,06-11-2021,11-05-2024,21,89.93,4.282380952,-856,-40.76190476,10,FALSE,FALSE,32244.88,184,5354.28,87,10209.6,39,48664.76,102,Speciality Number Games,Keno
2446,68,Female,US,Chicago,26-11-2021,16-08-2024,15,79.13,5.275333333,119,7.933333333,9,TRUE,TRUE,20507.02,102,3938.71,58,6972.97,25,31299.7,89,Slot games,Video Slots
2447,40,Female,Singapore,Singapore,05-01-2022,30-07-2024,15,59.68,3.978666667,1112,74.13333333,8,TRUE,FALSE,14157.05,50,4357.53,75,8994.37,34,26396.95,93,Speciality Number Games,Wheel of Fortune
2448,71,Female,Singapore,Singapore,22-01-2022,17-06-2024,15,67.38,4.492,2122,141.4666667,9,TRUE,TRUE,10197.97,93,3330.62,98,6208.22,41,17614.81,72,Slot games,Video Slots
2449,55,Female,UK,Manchester,12-09-2021,24-04-2024,23,94.96,4.128695652,-4215,-183.2608696,10,TRUE,TRUE,22383.85,123,6614.82,103,11422.67,52,44636.34,95,Speciality Number Games,Keno
2450,25,Male,US,Chicago,10-09-2021,16-07-2024,22,111.85,5.084090909,4744,215.6363636,8,TRUE,TRUE,29086.8,157,5392.43,97,8622.02,26,38357.25,87,Speciality Number Games,Keno
2451,65,Female,US,San Diego,08-01-2022,29-07-2024,19,78.53,4.133157895,-544,-28.63157895,9,TRUE,FALSE,21564.17,179,5097.1,83,11120.73,40,38326,94,Slot games,3D Slots
2452,30,Female,UK,Liverpool,06-10-2021,02-05-2024,21,104.56,4.979047619,724,34.47619048,9,FALSE,TRUE,33634.13,218,6751.68,85,10995.66,36,50657.47,81,Slot games,Classic Slots
2453,62,Female,Singapore,Singapore,12-12-2021,19-04-2024,20,82.74,4.137,1838,91.9,9,TRUE,TRUE,24420.24,101,5328.94,74,9913.53,45,37824.71,108,Speciality Number Games,Bingo
2454,72,Female,Singapore,Singapore,26-09-2021,19-08-2024,23,119.57,5.198695652,40,1.739130435,8,FALSE,FALSE,27534.71,120,5335.84,104,12705.11,49,45535.66,85,Slot games,3D Slots
2455,71,Male,US,San Jose,25-02-2022,29-07-2024,21,101.06,4.812380952,-2703,-128.7142857,9,TRUE,TRUE,32578.21,151,5870.67,99,10665.1,39,51816.98,93,Table games,Baccarat
2456,38,Female,US,Houston,21-11-2021,27-06-2024,17,78.53,4.619411765,903,53.11764706,8,FALSE,TRUE,19090.55,127,4806.45,84,9097.91,35,32091.91,68,Slot games,3D Slots
2457,66,Female,US,Los Angeles,25-01-2022,25-06-2024,19,92.84,4.886315789,5587,294.0526316,10,FALSE,FALSE,25561.82,181,4131.04,81,8802.44,50,32908.3,104,Slot games,Video Slots
2458,62,Female,US,Phoenix,01-09-2021,30-06-2024,17,73.92,4.348235294,967,56.88235294,10,FALSE,FALSE,15864.65,153,3663.48,86,7010.58,24,25571.71,68,Slot games,Video Slots
2459,47,Male,US,Chicago,16-09-2021,19-08-2024,21,94.85,4.516666667,-430,-20.47619048,10,FALSE,TRUE,20732.8,141,5742.65,71,10662.75,33,37568.2,93,Slot games,Classic Slots
2460,76,Male,US,Dallas,10-09-2021,21-08-2024,22,90.55,4.115909091,-1164,-52.90909091,10,TRUE,FALSE,23137.98,115,5842.74,101,9412.15,41,39556.87,98,Slot games,Classic Slots
2461,67,Female,India,Surat,02-10-2021,02-08-2024,24,121.55,5.064583333,-2630,-109.5833333,9,TRUE,FALSE,24011.22,221,5319.15,105,12072.6,44,44032.97,113,Slot games,3D Slots
2462,32,Female,India,Surat,15-09-2021,07-07-2024,21,99.95,4.75952381,-1273,-60.61904762,10,FALSE,FALSE,22583.81,167,5163.75,113,8554.82,42,37575.38,92,Speciality Number Games,Wheel of Fortune
2463,77,Female,India,Hyderabad,01-10-2021,15-08-2024,29,111.91,3.858965517,3792,130.7586207,10,TRUE,FALSE,32682.83,181,6806.66,125,16380.01,66,52077.5,137,Table games,Craps
2464,79,Male,India,Pune,30-10-2021,07-06-2024,21,93.94,4.473333333,2441,116.2380952,8,TRUE,TRUE,19413.41,186,5296.13,74,11003,34,33271.54,132,Speciality Number Games,Wheel of Fortune
2465,80,Female,India,Delhi,20-09-2021,28-06-2024,29,144.75,4.99137931,-7082,-244.2068966,10,FALSE,FALSE,22466.25,158,6571.93,124,14971.78,64,51091.96,120,Speciality Number Games,Keno
2466,54,Female,India,Bangalore,16-09-2021,21-08-2024,22,96.94,4.406363636,920,41.81818182,10,FALSE,FALSE,22802.07,230,5874.81,76,13103.47,44,40860.35,82,Slot games,Classic Slots
2467,51,Female,UK,Glasgow,17-10-2021,05-05-2024,18,87.7,4.872222222,-3166,-175.8888889,10,FALSE,TRUE,14628.36,125,4485.47,71,10828.34,22,33108.17,75,Table games,Craps
2468,61,Female,UK,Sheffield,15-12-2021,07-04-2024,13,58.52,4.501538462,-268,-20.61538462,7,TRUE,FALSE,18448.69,121,3397.88,41,4686.91,28,26801.48,69,Speciality Number Games,Bingo
2469,77,Female,Singapore,Singapore,21-09-2021,28-01-2024,13,52.51,4.039230769,-2644,-203.3846154,7,TRUE,TRUE,6478.01,66,4001.56,44,6245.06,21,19368.63,62,Table games,Roulette
2470,70,Female,India,Chennai,13-09-2021,28-08-2024,24,124.07,5.169583333,-3692,-153.8333333,10,TRUE,FALSE,20884.88,169,5622.8,120,11511.73,47,41711.41,104,Speciality Number Games,Bingo
2471,71,Female,US,Philadelphia,08-09-2021,15-08-2024,17,70.07,4.121764706,-3743,-220.1764706,6,TRUE,TRUE,9669.71,81,4473.33,105,9265.32,40,27151.36,60,Table games,Blackjack
2472,70,Female,UK,Sheffield,01-09-2021,24-07-2024,19,86.39,4.546842105,-2254,-118.6315789,10,FALSE,FALSE,29835.63,167,5430.64,75,10987.07,22,48507.34,58,Slot games,Video Slots
2473,54,Male,India,Hyderabad,17-09-2021,03-07-2024,20,98.9,4.945,-998,-49.9,8,FALSE,FALSE,24712.97,145,5142.65,97,11264.87,48,42118.49,90,Speciality Number Games,Wheel of Fortune
2474,51,Female,UK,Cardiff,25-09-2021,01-05-2024,18,78.14,4.341111111,-2781,-154.5,8,TRUE,FALSE,21519.24,113,3921.76,85,9152.26,47,37374.26,81,Speciality Number Games,Wheel of Fortune
2475,72,Male,UK,Leeds,27-10-2021,11-06-2024,18,86.84,4.824444444,-2191,-121.7222222,9,FALSE,TRUE,15117.55,79,4391.62,79,9621.43,24,31321.6,81,Speciality Number Games,Keno
2476,52,Male,India,Bangalore,25-09-2021,23-07-2024,23,101.76,4.424347826,-3323,-144.4782609,10,FALSE,FALSE,38117.93,201,6395.38,100,12243.31,43,60079.62,93,Speciality Number Games,Keno
2477,74,Female,US,Philadelphia,22-10-2021,02-11-2023,16,82.34,5.14625,135,8.4375,7,FALSE,FALSE,7515.71,63,4058.82,81,6399.73,26,17839.26,60,Slot games,3D Slots
2478,71,Male,Singapore,Singapore,26-01-2022,29-05-2024,21,82.37,3.922380952,253,12.04761905,9,TRUE,FALSE,35876.23,255,5936.24,95,11294.91,44,52854.38,72,Slot games,3D Slots
2479,49,Male,Singapore,Singapore,14-11-2021,21-06-2024,14,58.17,4.155,3064,218.8571429,10,FALSE,FALSE,19223.32,91,3886.5,53,7481.33,22,27527.15,69,Slot games,Classic Slots
2480,65,Female,India,Kolkata,04-09-2021,06-06-2024,21,112.27,5.346190476,-712,-33.9047619,9,FALSE,FALSE,20919.33,108,5402,105,11127.56,26,38160.89,120,Speciality Number Games,Bingo
2481,57,Female,Singapore,Singapore,22-09-2021,13-07-2024,10,42.02,4.202,-2710,-271,8,FALSE,TRUE,20304.73,116,2776.5,45,6419.63,21,32210.86,41,Slot games,Video Slots
2482,73,Female,US,Chicago,17-11-2021,30-07-2024,21,91.84,4.373333333,-3453,-164.4285714,9,TRUE,TRUE,13321.47,157,6538.57,79,10630.15,39,33943.19,101,Slot games,3D Slots
2483,74,Female,India,Surat,13-10-2021,26-08-2024,24,99.76,4.156666667,-1980,-82.5,11,TRUE,TRUE,26246.1,212,5689.08,112,14252.3,38,48167.48,120,Speciality Number Games,Wheel of Fortune
2484,27,Female,UK,Leeds,17-09-2021,16-08-2024,19,74.15,3.902631579,2946,155.0526316,10,TRUE,FALSE,32384.21,173,5741.86,94,10373.85,32,45553.92,59,Speciality Number Games,Keno
2485,34,Male,India,Bangalore,21-09-2021,17-03-2024,16,71.91,4.494375,2975,185.9375,7,FALSE,FALSE,22724.1,111,4656.39,76,8666.73,37,33072.22,72,Table games,Craps
2486,68,Female,US,New York,11-04-2022,18-07-2024,15,62.89,4.192666667,5728,381.8666667,9,TRUE,TRUE,17417.04,127,3640.61,74,8434.68,31,23764.33,58,Table games,Poker
2487,63,Female,UK,Edinburgh,17-09-2021,17-08-2024,20,104.6,5.23,-1628,-81.4,8,TRUE,TRUE,17266.6,121,5101.82,79,10991.89,38,34988.31,108,Speciality Number Games,Bingo
2488,56,Female,US,Chicago,10-11-2021,11-08-2024,18,76.84,4.268888889,-3106,-172.5555556,9,FALSE,TRUE,16102.85,135,4809.97,89,8025.39,32,32044.21,70,Table games,Craps
2489,66,Female,UK,Glasgow,07-06-2022,22-03-2024,14,72.28,5.162857143,-1433,-102.3571429,8,TRUE,FALSE,17654.04,63,3498.21,56,7437.38,29,30022.63,44,Speciality Number Games,Bingo
2490,44,Male,India,Delhi,19-09-2021,30-08-2024,19,80.34,4.228421053,-821,-43.21052632,10,FALSE,TRUE,13300.56,128,4894.56,84,10314.6,31,29330.72,81,Slot games,Classic Slots
2491,52,Male,India,Delhi,18-11-2021,27-08-2024,24,102.33,4.26375,-3039,-126.625,9,TRUE,TRUE,31972.39,253,7531.08,107,10298.36,51,52840.83,106,Table games,Roulette
2492,80,Female,US,San Antonio,30-11-2021,06-08-2024,27,135.69,5.025555556,6290,232.962963,9,TRUE,TRUE,31237.55,179,8002.56,129,15466.88,50,48416.99,98,Slot games,Video Slots
2493,66,Male,India,Bangalore,20-09-2021,09-05-2024,20,85.16,4.258,-5517,-275.85,9,FALSE,TRUE,28734.26,166,6124.42,91,11683.21,51,52058.89,94,Speciality Number Games,Wheel of Fortune
2494,77,Female,UK,Bristol,17-03-2022,06-06-2024,16,68.64,4.29,-3595,-224.6875,10,FALSE,FALSE,13290.22,54,3843.42,90,9794.22,40,30522.86,79,Speciality Number Games,Keno
2495,73,Female,India,Bangalore,07-04-2022,23-07-2024,16,85.89,5.368125,3836,239.75,8,TRUE,TRUE,25254.91,144,3819.25,67,9432.28,27,34670.44,83,Speciality Number Games,Bingo
2496,61,Male,US,Los Angeles,24-10-2021,17-07-2024,27,106.27,3.935925926,5360,198.5185185,10,TRUE,FALSE,27450.83,196,7531.62,129,13512.23,52,43134.68,126,Slot games,Video Slots
2497,59,Male,UK,Birmingham,30-09-2021,05-07-2024,16,69.77,4.360625,-1404,-87.75,9,FALSE,TRUE,28019.34,137,4634.52,80,8652.35,44,42710.21,68,Slot games,Classic Slots
2498,63,Female,India,Ahmedabad,10-11-2021,13-07-2024,13,62.83,4.833076923,4715,362.6923077,9,TRUE,TRUE,11969.96,123,3776.26,59,6118.79,32,17150.01,62,Slot games,Video Slots
2499,44,Female,US,San Antonio,08-12-2021,13-06-2024,18,84.08,4.671111111,406,22.55555556,11,TRUE,TRUE,20007.68,161,4468.49,75,9324.07,29,33394.24,76,Slot games,Video Slots
2500,70,Male,India,Surat,04-09-2021,10-06-2024,16,61.27,3.829375,-2108,-131.75,9,TRUE,FALSE,19396.68,120,4313.43,86,6191.7,31,32009.81,75,Speciality Number Games,Bingo
2501,46,Male,US,Dallas,26-09-2021,07-07-2024,20,77.89,3.8945,934,46.7,8,FALSE,FALSE,13533.8,69,5339.24,94,7838.93,43,25777.97,86,Slot games,3D Slots
2502,63,Male,UK,Birmingham,13-09-2021,02-08-2024,25,105.95,4.238,-1581,-63.24,9,TRUE,FALSE,38426.26,171,7503.46,114,15262.88,53,62773.6,155,Slot games,3D Slots
2503,39,Female,US,Chicago,16-02-2022,20-07-2024,17,85.48,5.028235294,-1091,-64.17647059,10,FALSE,TRUE,16382.19,128,5311.52,67,8672.61,32,31457.32,76,Slot games,3D Slots
2504,63,Female,Singapore,Singapore,05-11-2021,19-07-2024,20,84.74,4.237,1661,83.05,9,TRUE,FALSE,26481.99,167,5780.48,113,10107.77,31,40709.24,112,Speciality Number Games,Wheel of Fortune
2505,78,Male,India,Kolkata,26-06-2022,20-07-2024,18,80.12,4.451111111,3221,178.9444444,9,FALSE,FALSE,23013.45,234,3906.4,65,9514.89,29,33213.74,97,Speciality Number Games,Keno
2506,57,Male,US,San Jose,07-10-2021,10-08-2024,21,83.27,3.965238095,2109,100.4285714,10,TRUE,TRUE,25657.77,121,6142.9,97,11210.1,42,40901.77,78,Table games,Blackjack
2507,71,Male,UK,Manchester,22-09-2021,29-07-2024,14,72.54,5.181428571,-2891,-206.5,6,TRUE,FALSE,26017.72,114,2747.37,93,7447.56,36,39103.65,62,Speciality Number Games,Bingo
2508,59,Female,India,Pune,16-10-2021,01-07-2024,20,87.38,4.369,2,0.1,9,TRUE,FALSE,29726.87,198,6098.93,124,10464,39,46287.8,84,Speciality Number Games,Wheel of Fortune
2509,49,Male,UK,Bristol,06-11-2021,13-08-2024,20,90.18,4.509,-4391,-219.55,10,FALSE,TRUE,25170.54,214,5363.01,81,13167.62,44,48092.17,81,Speciality Number Games,Wheel of Fortune
2510,64,Male,US,New York,21-01-2022,30-08-2024,25,100.17,4.0068,-3649,-145.96,10,TRUE,TRUE,16958.29,187,6162.16,98,12475.5,49,39244.95,129,Slot games,3D Slots
2511,45,Female,US,Los Angeles,30-10-2021,19-03-2024,21,93.44,4.44952381,-699,-33.28571429,10,FALSE,TRUE,21197.99,91,6190.5,90,12369.91,40,40457.4,97,Table games,Roulette
2512,61,Female,India,Mumbai,08-09-2021,04-08-2024,21,96.52,4.596190476,-1253,-59.66666667,8,TRUE,TRUE,28214.32,213,5901.68,109,9803.9,39,45172.9,89,Table games,Baccarat
2513,77,Male,Singapore,Singapore,25-10-2021,28-08-2024,16,75.39,4.711875,-418,-26.125,8,FALSE,TRUE,15771.57,122,3932.76,73,8489.21,37,28611.54,73,Table games,Baccarat
2514,69,Male,UK,Sheffield,24-09-2021,27-07-2024,20,89.62,4.481,-2230,-111.5,10,TRUE,FALSE,25796.92,119,5252.52,90,10086.04,50,43365.48,92,Slot games,3D Slots
2515,61,Male,India,Kolkata,20-09-2021,25-07-2024,24,115.45,4.810416667,1613,67.20833333,10,TRUE,TRUE,20581.8,213,6332.2,109,12989.35,55,38290.35,88,Slot games,3D Slots
2516,44,Male,UK,London,19-10-2021,31-08-2024,30,132.58,4.419333333,149,4.966666667,11,TRUE,FALSE,36289,186,8735.98,128,13992.72,62,58868.7,151,Slot games,Classic Slots
2517,68,Male,UK,London,12-10-2021,21-06-2024,19,87.85,4.623684211,454,23.89473684,10,TRUE,FALSE,27478.75,216,5009.61,97,8991.96,36,41026.32,95,Table games,Roulette
2518,64,Male,UK,Bristol,22-09-2021,29-08-2024,24,113.29,4.720416667,-2876,-119.8333333,9,FALSE,FALSE,39198.77,301,5901.61,92,13332.88,42,61309.26,122,Speciality Number Games,Keno
2519,65,Female,India,Delhi,13-10-2021,11-07-2024,16,67.41,4.213125,1822,113.875,6,TRUE,FALSE,17423.4,71,4505.26,71,6627.85,35,26734.51,61,Speciality Number Games,Bingo
2520,70,Male,India,Jaipur,31-10-2021,03-04-2024,22,98.84,4.492727273,518,23.54545455,9,TRUE,FALSE,35554.79,206,5812.9,104,11220.79,43,52070.48,111,Slot games,Classic Slots
2521,35,Male,Singapore,Singapore,25-11-2021,19-08-2024,20,79.97,3.9985,1939,96.95,10,TRUE,TRUE,27673.02,154,5234.14,100,10366.16,42,41334.32,81,Speciality Number Games,Bingo
2522,40,Male,Singapore,Singapore,30-09-2021,13-05-2024,17,62.05,3.65,-1276,-75.05882353,10,TRUE,FALSE,29329.7,157,5137.46,72,9430.51,29,45173.67,71,Slot games,Classic Slots
2523,52,Male,UK,Sheffield,02-11-2021,27-08-2024,20,91.03,4.5515,1155,57.75,7,FALSE,FALSE,28016.22,167,4593.34,102,12828.25,43,44282.81,98,Speciality Number Games,Keno
2524,64,Male,India,Bangalore,15-01-2022,24-07-2024,18,97.14,5.396666667,-1178,-65.44444444,8,FALSE,FALSE,22201.25,163,3720.75,81,8101.37,33,35201.37,94,Table games,Roulette
2525,79,Female,India,Kolkata,11-01-2022,19-08-2024,28,125.55,4.483928571,-1353,-48.32142857,11,FALSE,FALSE,43126.74,233,7389.23,136,16828.4,55,68697.37,120,Table games,Poker
2526,64,Male,UK,Leeds,16-10-2021,14-08-2024,21,81.06,3.86,2059,98.04761905,10,TRUE,FALSE,19455.08,116,5099.97,94,11605.8,48,34101.85,91,Slot games,Classic Slots
2527,68,Female,UK,Sheffield,20-10-2021,28-08-2024,26,118.7,4.565384615,2373,91.26923077,10,FALSE,FALSE,28886.75,164,8740.03,112,15323.95,52,50577.73,108,Slot games,3D Slots
2528,44,Male,UK,Edinburgh,12-09-2021,02-08-2024,24,105.43,4.392916667,704,29.33333333,10,TRUE,TRUE,31346.67,192,6067.42,123,12145.97,34,48856.06,89,Table games,Poker
2529,27,Female,India,Jaipur,07-03-2022,16-08-2024,17,81.98,4.822352941,4312,253.6470588,8,TRUE,FALSE,18366.07,98,4086.89,68,9784.79,32,27925.75,63,Speciality Number Games,Wheel of Fortune
2530,60,Male,Singapore,Singapore,20-09-2021,11-07-2024,24,114.43,4.767916667,-416,-17.33333333,11,TRUE,FALSE,35911.78,170,6532.47,96,13203.29,47,56063.54,92,Slot games,3D Slots
2531,67,Male,UK,Glasgow,06-02-2022,17-08-2024,23,118.02,5.131304348,-3237,-140.7391304,11,FALSE,FALSE,19173.18,130,5639.53,94,12213.62,51,40263.33,107,Table games,Craps
2532,37,Female,India,Delhi,21-09-2021,02-06-2024,23,106.72,4.64,-121,-5.260869565,11,TRUE,FALSE,33967.31,189,5799.39,80,10750.44,29,50638.14,114,Slot games,3D Slots
2533,49,Female,Singapore,Singapore,05-10-2021,29-08-2024,21,91.19,4.342380952,1398,66.57142857,9,TRUE,FALSE,30615.44,186,5007.93,126,8895.08,43,43120.45,93,Slot games,Video Slots
2534,55,Male,Singapore,Singapore,09-09-2021,29-06-2024,24,111.95,4.664583333,3937,164.0416667,10,TRUE,FALSE,32523.24,120,6955.9,115,13533.01,49,49075.15,116,Slot games,Video Slots
2535,64,Male,UK,London,19-09-2021,10-08-2024,24,125.27,5.219583333,-1899,-79.125,9,TRUE,TRUE,29545.36,189,6258.76,102,11841.32,45,49544.44,103,Slot games,3D Slots
2536,38,Male,Singapore,Singapore,11-02-2022,02-07-2024,14,71.42,5.101428571,-1334,-95.28571429,7,FALSE,FALSE,6437.14,45,2351.74,60,5525.11,24,15647.99,64,Slot games,Classic Slots
2537,72,Male,UK,Cardiff,07-10-2021,15-07-2024,17,55.48,3.263529412,895,52.64705882,8,TRUE,FALSE,17908.61,82,4987.32,65,9239.42,35,31240.35,77,Slot games,Classic Slots
2538,80,Male,US,New York,04-09-2021,20-07-2024,21,99.05,4.716666667,2095,99.76190476,8,TRUE,FALSE,31629.64,173,5846.49,66,11544.18,46,46925.31,111,Speciality Number Games,Keno
2539,52,Male,UK,London,18-10-2021,22-08-2024,24,100.78,4.199166667,-4251,-177.125,9,TRUE,TRUE,25843.63,186,6228.19,120,14083.71,52,50406.53,115,Slot games,Video Slots
2540,36,Male,UK,Manchester,01-01-2022,07-08-2024,20,87.02,4.351,2220,111,9,FALSE,TRUE,30811.04,172,4182.74,78,10085.46,39,42859.24,113,Table games,Blackjack
2541,46,Male,US,Phoenix,08-01-2022,07-07-2024,17,87.34,5.137647059,1297,76.29411765,8,TRUE,TRUE,28703.26,156,5335.45,66,8777.39,33,41519.1,55,Speciality Number Games,Keno
2542,57,Female,India,Mumbai,03-09-2021,12-08-2024,25,113.03,4.5212,1411,56.44,11,FALSE,FALSE,25192.27,184,6540.06,94,14049.05,58,44370.38,90,Speciality Number Games,Wheel of Fortune
2543,67,Male,US,Phoenix,11-09-2021,17-08-2024,30,134.15,4.471666667,1564,52.13333333,10,TRUE,FALSE,45707.25,275,7938.04,126,16072.56,64,68153.85,142,Speciality Number Games,Bingo
2544,32,Male,India,Pune,15-09-2021,18-08-2024,18,90.4,5.022222222,691,38.38888889,9,FALSE,TRUE,13875.9,88,4531.2,87,9336.12,34,27052.22,87,Slot games,Classic Slots
2545,65,Female,US,Phoenix,08-10-2021,17-08-2024,22,93,4.227272727,1824,82.90909091,9,FALSE,TRUE,24209.35,165,6975.35,116,10530.09,42,39890.79,101,Slot games,Video Slots
2546,53,Male,UK,Edinburgh,17-09-2021,07-05-2024,16,74.95,4.684375,-6624,-414,9,TRUE,FALSE,12803.5,90,4063.49,71,7064.54,40,30555.53,87,Speciality Number Games,Wheel of Fortune
2547,60,Female,India,Jaipur,06-09-2021,18-07-2024,14,59.3,4.235714286,201,14.35714286,8,FALSE,TRUE,22606.35,149,3887.51,61,4789.96,23,31082.82,67,Slot games,Video Slots
2548,48,Female,India,Hyderabad,02-12-2021,25-08-2024,18,67.1,3.727777778,1623,90.16666667,10,FALSE,FALSE,20932.03,110,3747.7,85,10902.1,52,33958.83,64,Speciality Number Games,Keno
2549,67,Female,Singapore,Singapore,22-11-2021,30-08-2024,18,74.66,4.147777778,2180,121.1111111,8,TRUE,FALSE,30513.93,169,3932.92,96,9400.97,34,41667.82,77,Speciality Number Games,Bingo
2550,58,Male,US,Los Angeles,23-03-2022,11-08-2024,15,60.47,4.031333333,162,10.8,9,FALSE,TRUE,21267.83,93,4442.67,63,8051.08,28,33599.58,42,Slot games,Video Slots
2551,61,Female,Singapore,Singapore,13-10-2021,11-08-2024,23,103.72,4.509565217,-1586,-68.95652174,10,TRUE,TRUE,34229.98,185,5739.78,110,14895.33,46,56451.09,97,Slot games,Classic Slots
2552,59,Male,UK,Birmingham,18-06-2022,31-07-2024,12,57.17,4.764166667,-1384,-115.3333333,6,FALSE,TRUE,21198.89,137,2428.41,66,6438.45,21,31449.75,47,Speciality Number Games,Keno
2553,69,Male,US,Phoenix,02-09-2021,02-08-2024,22,97.83,4.446818182,695,31.59090909,8,FALSE,TRUE,16480,109,5626.28,107,13140.31,43,34551.59,98,Speciality Number Games,Wheel of Fortune
2554,50,Male,Singapore,Singapore,20-10-2021,05-08-2024,20,88.67,4.4335,1308,65.4,8,FALSE,FALSE,29256.45,172,6108.76,65,10986.11,37,45043.32,75,Table games,Poker
2555,78,Male,US,Philadelphia,27-09-2021,15-02-2024,19,108.16,5.692631579,1437,75.63157895,11,FALSE,TRUE,22172.55,92,5254.31,87,9303.35,42,35293.21,90,Speciality Number Games,Wheel of Fortune
2556,68,Male,Singapore,Singapore,03-11-2021,21-08-2024,20,88.94,4.447,-430,-21.5,8,TRUE,FALSE,27448.34,251,5615.66,73,8542.95,40,42036.95,82,Speciality Number Games,Wheel of Fortune
2557,78,Female,US,New York,10-11-2021,06-08-2024,25,105.21,4.2084,-333,-13.32,9,FALSE,TRUE,26148.5,213,7365.57,91,12721.97,54,46569.04,102,Slot games,Video Slots
2558,73,Male,India,Surat,29-10-2021,10-03-2024,16,72,4.5,2844,177.75,10,FALSE,TRUE,18571.06,102,4310.67,64,7411.84,38,27449.57,65,Table games,Baccarat
2559,64,Male,UK,Liverpool,15-10-2021,16-04-2024,18,79.28,4.404444444,-524,-29.11111111,7,FALSE,TRUE,34241.14,188,3989.15,92,8351.51,36,47105.8,77,Speciality Number Games,Bingo
2560,71,Male,US,Los Angeles,04-09-2021,12-07-2024,23,96.67,4.203043478,-1843,-80.13043478,10,TRUE,FALSE,22689.96,139,3957,101,12299.13,54,40789.09,111,Speciality Number Games,Bingo
2561,77,Male,India,Hyderabad,15-10-2021,24-08-2024,18,67.76,3.764444444,-1751,-97.27777778,10,TRUE,TRUE,24111.6,174,6512.76,79,9657.49,45,42032.85,96,Table games,Craps
2562,70,Female,Singapore,Singapore,23-11-2021,13-06-2024,17,89.85,5.285294118,1606,94.47058824,7,TRUE,TRUE,17439.18,103,3899.76,57,8726.73,31,28459.67,92,Slot games,Classic Slots
2563,69,Male,India,Ahmedabad,03-09-2021,28-08-2024,22,100.46,4.566363636,541,24.59090909,11,TRUE,FALSE,23525.13,186,5744.11,101,13514.04,47,42242.28,82,Slot games,Video Slots
2564,62,Male,India,Mumbai,02-11-2021,15-08-2024,29,125.89,4.341034483,-5536,-190.8965517,10,FALSE,FALSE,53199.86,276,7751.82,127,14074.38,50,80562.06,126,Speciality Number Games,Bingo
2565,51,Male,US,Los Angeles,17-09-2021,05-08-2024,16,70.12,4.3825,-1320,-82.5,8,TRUE,FALSE,22491.71,116,4238.14,63,9224.32,32,37274.17,70,Speciality Number Games,Keno
2566,56,Male,India,Jaipur,16-10-2021,23-08-2024,21,99.26,4.726666667,1597,76.04761905,9,FALSE,TRUE,38313.53,165,5493.77,68,9653.78,52,51864.08,96,Table games,Baccarat
2567,36,Male,UK,Edinburgh,30-10-2021,12-07-2024,18,84.06,4.67,-1301,-72.27777778,7,FALSE,FALSE,29992.3,162,5713.93,91,10730.66,31,47737.89,81,Slot games,Classic Slots
2568,24,Female,Singapore,Singapore,16-10-2021,01-08-2024,18,86.04,4.78,6034,335.2222222,9,FALSE,TRUE,21245.96,127,3722.69,66,9316.41,31,28251.06,86,Table games,Poker
2569,58,Male,Singapore,Singapore,17-09-2021,06-06-2024,21,87.17,4.150952381,-1079,-51.38095238,9,TRUE,TRUE,31411.94,182,5150.15,94,13014.28,47,50655.37,86,Slot games,3D Slots
